Date,Close,Open,High,Low,Volume,Fluctuation
20081210,2096.39 ,2028.51 ,2096.39 ,2014.28 ,83270.00 ,0.0272 
20081211,2046.34 ,2087.43 ,2107.29 ,2043.62 ,73560.00 ,-0.0239 
20081212,1960.38 ,2027.07 ,2038.18 ,1936.28 ,67390.00 ,-0.0420 
20081215,1975.03 ,1991.55 ,2006.22 ,1941.05 ,50450.00 ,0.0075 
20081216,1994.45 ,1956.99 ,1994.96 ,1919.87 ,47930.00 ,0.0098 
20081217,2001.42 ,2002.03 ,2030.39 ,1995.65 ,58690.00 ,0.0035 
20081218,2045.10 ,2001.05 ,2045.94 ,1982.43 ,58430.00 ,0.0218 
20081219,2052.11 ,2037.37 ,2075.38 ,2033.11 ,63310.00 ,0.0034 
20081222,2017.55 ,2050.77 ,2055.37 ,1993.33 ,52950.00 ,-0.0168 
20081223,1918.95 ,2019.23 ,2019.23 ,1918.43 ,63590.00 ,-0.0489 
20081224,1887.08 ,1893.22 ,1912.78 ,1872.65 ,44200.00 ,-0.0166 
20081225,1870.77 ,1891.53 ,1902.71 ,1848.71 ,39920.00 ,-0.0086 
20081226,1862.10 ,1868.34 ,1881.08 ,1850.50 ,34560.00 ,-0.0046 
20081229,1854.76 ,1852.41 ,1861.30 ,1816.06 ,35990.00 ,-0.0039 
20081230,1833.43 ,1852.95 ,1867.41 ,1824.53 ,37590.00 ,-0.0115 
20081231,1817.72 ,1835.11 ,1844.42 ,1813.73 ,35630.00 ,-0.0086 
20090105,1882.96 ,1848.33 ,1882.96 ,1837.84 ,48190.00 ,0.0359 
20090106,1942.80 ,1880.67 ,1948.49 ,1873.01 ,70970.00 ,0.0318 
20090107,1931.18 ,1942.67 ,1959.25 ,1930.87 ,59700.00 ,-0.0060 
20090108,1887.99 ,1894.66 ,1902.80 ,1873.65 ,53450.00 ,-0.0224 
20090109,1918.37 ,1886.49 ,1923.42 ,1886.49 ,47410.00 ,0.0161 
20090112,1920.69 ,1911.74 ,1947.08 ,1905.62 ,54230.00 ,0.0012 
20090113,1876.18 ,1892.65 ,1908.20 ,1874.97 ,49820.00 ,-0.0232 
20090114,1955.24 ,1873.63 ,1955.24 ,1873.63 ,59280.00 ,0.0421 
20090115,1954.87 ,1935.39 ,1977.19 ,1930.30 ,78940.00 ,-0.0002 
20090116,1990.21 ,1965.44 ,2026.65 ,1965.44 ,96540.00 ,0.0181 
20090119,2012.46 ,2010.58 ,2052.19 ,1993.95 ,81950.00 ,0.0112 
20090120,2025.19 ,2006.53 ,2025.19 ,1986.06 ,53260.00 ,0.0063 
20090121,2021.71 ,1993.67 ,2047.11 ,1988.24 ,64120.00 ,-0.0017 
20090122,2044.55 ,2034.29 ,2048.48 ,2012.74 ,58860.00 ,0.0113 
20090123,2032.68 ,2039.52 ,2054.33 ,2025.19 ,57500.00 ,-0.0058 
20090202,2057.06 ,2052.44 ,2059.34 ,2029.72 ,51450.00 ,0.0120 
20090203,2108.91 ,2056.80 ,2108.94 ,2049.89 ,87640.00 ,0.0252 
20090204,2166.41 ,2118.56 ,2166.41 ,2117.02 ,100890.00 ,0.0273 
20090205,2150.97 ,2164.55 ,2211.18 ,2135.67 ,115100.00 ,-0.0071 
20090206,2237.28 ,2158.08 ,2240.02 ,2158.08 ,106670.00 ,0.0401 
20090209,2296.67 ,2271.59 ,2307.91 ,2257.49 ,129520.00 ,0.0265 
20090210,2326.76 ,2288.07 ,2327.10 ,2263.53 ,116300.00 ,0.0131 
20090211,2331.14 ,2287.23 ,2381.19 ,2275.57 ,147580.00 ,0.0019 
20090212,2318.34 ,2335.40 ,2344.66 ,2248.48 ,119830.00 ,-0.0055 
20090213,2399.07 ,2321.56 ,2402.44 ,2307.09 ,140410.00 ,0.0348 
20090216,2462.24 ,2421.19 ,2462.39 ,2397.18 ,152350.00 ,0.0263 
20090217,2385.29 ,2460.57 ,2470.62 ,2384.79 ,141020.00 ,-0.0313 
20090218,2275.84 ,2331.66 ,2369.05 ,2272.51 ,115420.00 ,-0.0459 
20090219,2298.41 ,2295.65 ,2324.68 ,2259.59 ,90850.00 ,0.0099 
20090220,2344.32 ,2300.81 ,2344.77 ,2276.30 ,86630.00 ,0.0200 
20090223,2410.48 ,2333.81 ,2419.53 ,2307.92 ,109470.00 ,0.0282 
20090224,2301.85 ,2376.70 ,2411.91 ,2294.52 ,127020.00 ,-0.0451 
20090225,2304.25 ,2325.04 ,2337.42 ,2226.44 ,107880.00 ,0.0010 
20090226,2190.18 ,2295.43 ,2332.35 ,2167.15 ,102200.00 ,-0.0495 
20090227,2140.49 ,2164.54 ,2186.82 ,2117.06 ,87080.00 ,-0.0227 
20090302,2164.67 ,2123.37 ,2177.29 ,2112.34 ,62750.00 ,0.0113 
20090303,2142.15 ,2109.84 ,2168.22 ,2100.64 ,66170.00 ,-0.0104 
20090304,2285.15 ,2150.24 ,2290.94 ,2150.24 ,110750.00 ,0.0668 
20090305,2304.92 ,2314.08 ,2340.37 ,2259.80 ,131990.00 ,0.0087 
20090306,2286.58 ,2260.76 ,2313.20 ,2255.82 ,85970.00 ,-0.0080 
20090309,2202.53 ,2302.01 ,2333.98 ,2198.55 ,86560.00 ,-0.0368 
20090310,2240.78 ,2175.31 ,2241.24 ,2168.32 ,56660.00 ,0.0174 
20090311,2220.38 ,2288.05 ,2292.40 ,2212.88 ,70840.00 ,-0.0091 
20090312,2215.70 ,2208.04 ,2220.30 ,2156.60 ,55700.00 ,-0.0021 
20090313,2205.42 ,2229.25 ,2250.24 ,2200.97 ,54080.00 ,-0.0046 
20090316,2241.61 ,2197.25 ,2247.11 ,2180.05 ,48770.00 ,0.0164 
20090317,2322.40 ,2244.11 ,2329.30 ,2239.67 ,92980.00 ,0.0360 
20090318,2332.65 ,2335.42 ,2370.56 ,2328.86 ,101870.00 ,0.0044 
20090319,2382.56 ,2337.52 ,2386.23 ,2331.26 ,97320.00 ,0.0214 
20090320,2379.84 ,2389.89 ,2397.21 ,2343.27 ,109400.00 ,-0.0011 
20090323,2439.39 ,2384.67 ,2448.35 ,2375.52 ,116310.00 ,0.0250 
20090324,2451.78 ,2477.57 ,2483.83 ,2440.53 ,111990.00 ,0.0051 
20090325,2401.33 ,2435.63 ,2472.94 ,2401.05 ,95820.00 ,-0.0206 
20090326,2479.79 ,2407.76 ,2479.83 ,2379.95 ,113250.00 ,0.0327 
20090327,2498.93 ,2501.00 ,2516.38 ,2481.69 ,135370.00 ,0.0077 
20090330,2484.49 ,2501.31 ,2508.14 ,2471.37 ,94150.00 ,-0.0058 
20090331,2507.79 ,2436.78 ,2507.90 ,2423.57 ,95460.00 ,0.0094 
20090401,2548.22 ,2519.89 ,2566.54 ,2519.89 ,126310.00 ,0.0161 
20090402,2576.40 ,2558.77 ,2599.25 ,2558.26 ,135150.00 ,0.0111 
20090403,2570.50 ,2597.92 ,2612.37 ,2555.61 ,123660.00 ,-0.0023 
20090407,2576.95 ,2570.62 ,2597.06 ,2543.65 ,86080.00 ,0.0025 
20090408,2479.35 ,2563.72 ,2573.09 ,2479.35 ,99330.00 ,-0.0379 
20090409,2517.67 ,2477.42 ,2517.74 ,2457.42 ,74590.00 ,0.0155 
20090410,2595.53 ,2540.11 ,2595.60 ,2530.62 ,104140.00 ,0.0309 
20090413,2656.52 ,2621.98 ,2668.28 ,2619.37 ,139020.00 ,0.0235 
20090414,2676.87 ,2651.20 ,2682.91 ,2637.38 ,110490.00 ,0.0077 
20090415,2686.99 ,2662.73 ,2690.64 ,2627.81 ,120670.00 ,0.0038 
20090416,2687.11 ,2690.51 ,2706.62 ,2643.32 ,123730.00 ,0.0000 
20090417,2650.69 ,2675.67 ,2693.29 ,2628.62 ,101530.00 ,-0.0136 
20090420,2707.67 ,2643.73 ,2708.45 ,2640.99 ,95900.00 ,0.0215 
20090421,2675.44 ,2670.28 ,2697.72 ,2634.53 ,108190.00 ,-0.0119 
20090422,2576.28 ,2687.86 ,2713.30 ,2563.36 ,124050.00 ,-0.0371 
20090423,2593.56 ,2555.53 ,2604.16 ,2543.91 ,80890.00 ,0.0067 
20090424,2572.89 ,2605.70 ,2609.87 ,2570.38 ,73360.00 ,-0.0080 
20090427,2513.29 ,2566.92 ,2576.52 ,2499.44 ,72040.00 ,-0.0232 
20090428,2518.53 ,2490.53 ,2531.54 ,2485.80 ,59270.00 ,0.0021 
20090429,2605.37 ,2518.85 ,2615.81 ,2514.14 ,81890.00 ,0.0345 
20090430,2622.93 ,2616.49 ,2640.02 ,2604.45 ,85810.00 ,0.0067 
20090504,2714.30 ,2635.13 ,2715.19 ,2632.30 ,102920.00 ,0.0348 
20090505,2727.01 ,2733.11 ,2751.25 ,2713.23 ,102310.00 ,0.0047 
20090506,2764.98 ,2721.82 ,2771.21 ,2713.54 ,105810.00 ,0.0139 
20090507,2767.08 ,2783.58 ,2797.47 ,2731.80 ,122100.00 ,0.0008 
20090508,2789.22 ,2751.50 ,2800.22 ,2733.33 ,106730.00 ,0.0080 
20090511,2725.32 ,2808.14 ,2839.61 ,2725.27 ,125360.00 ,-0.0229 
20090512,2788.56 ,2702.74 ,2788.61 ,2699.95 ,88700.00 ,0.0232 
20090513,2814.01 ,2792.42 ,2822.71 ,2775.57 ,107110.00 ,0.0091 
20090514,2792.60 ,2781.05 ,2804.48 ,2757.55 ,82640.00 ,-0.0076 
20090515,2796.12 ,2800.57 ,2815.46 ,2773.32 ,64930.00 ,0.0013 
20090518,2810.57 ,2782.59 ,2813.76 ,2740.92 ,74840.00 ,0.0052 
20090519,2840.08 ,2836.34 ,2849.63 ,2821.95 ,97700.00 ,0.0105 
20090520,2812.86 ,2843.55 ,2849.64 ,2812.60 ,87940.00 ,-0.0096 
20090521,2750.01 ,2795.83 ,2808.29 ,2735.77 ,85540.00 ,-0.0223 
20090522,2740.68 ,2733.02 ,2762.74 ,2719.12 ,61500.00 ,-0.0034 
20090525,2752.72 ,2684.21 ,2761.39 ,2675.28 ,74090.00 ,0.0044 
20090526,2719.76 ,2757.31 ,2762.81 ,2718.55 ,72320.00 ,-0.0120 
20090527,2759.71 ,2734.42 ,2768.57 ,2715.82 ,67980.00 ,0.0147 
20090601,2858.34 ,2798.93 ,2864.47 ,2798.93 ,108570.00 ,0.0357 
20090602,2865.10 ,2878.53 ,2892.78 ,2855.06 ,108340.00 ,0.0024 
20090603,2939.39 ,2865.73 ,2939.39 ,2864.71 ,112070.00 ,0.0259 
20090604,2953.75 ,2924.27 ,2961.04 ,2899.67 ,130130.00 ,0.0049 
20090605,2939.31 ,2966.07 ,2975.18 ,2937.18 ,108480.00 ,-0.0049 
20090608,2948.48 ,2937.64 ,2978.23 ,2912.49 ,96120.00 ,0.0031 
20090609,2960.56 ,2948.95 ,2960.90 ,2892.72 ,91990.00 ,0.0041 
20090610,2989.59 ,2972.42 ,2995.70 ,2966.59 ,101790.00 ,0.0098 
20090611,2961.63 ,2982.97 ,3000.86 ,2951.27 ,87120.00 ,-0.0094 
20090612,2906.29 ,2955.57 ,2976.86 ,2883.32 ,80070.00 ,-0.0187 
20090615,2966.19 ,2911.42 ,2967.10 ,2898.07 ,74350.00 ,0.0206 
20090616,2961.22 ,2936.51 ,2979.41 ,2929.04 ,70180.00 ,-0.0017 
20090617,3010.59 ,2957.58 ,3017.41 ,2930.49 ,77290.00 ,0.0167 
20090618,3057.43 ,3014.44 ,3061.75 ,3014.44 ,96280.00 ,0.0156 
20090619,3080.00 ,3061.90 ,3086.72 ,3047.27 ,102520.00 ,0.0074 
20090622,3082.56 ,3106.39 ,3116.16 ,3072.53 ,103950.00 ,0.0008 
20090623,3083.89 ,3036.40 ,3128.53 ,3028.45 ,111510.00 ,0.0004 
20090624,3120.73 ,3079.49 ,3121.21 ,3068.24 ,109420.00 ,0.0119 
20090625,3117.92 ,3125.66 ,3141.17 ,3103.87 ,82810.00 ,-0.0009 
20090626,3128.42 ,3126.23 ,3137.08 ,3109.32 ,70500.00 ,0.0034 
20090629,3179.97 ,3132.11 ,3182.41 ,3122.16 ,85000.00 ,0.0165 
20090630,3166.47 ,3191.64 ,3195.72 ,3159.63 ,86780.00 ,-0.0042 
20090701,3237.90 ,3153.54 ,3238.79 ,3150.65 ,96950.00 ,0.0226 
20090702,3282.36 ,3248.20 ,3285.09 ,3247.57 ,112990.00 ,0.0137 
20090703,3327.14 ,3254.93 ,3327.67 ,3249.11 ,105730.00 ,0.0136 
20090706,3374.75 ,3333.10 ,3378.05 ,3333.10 ,135260.00 ,0.0143 
20090707,3340.49 ,3368.33 ,3393.22 ,3327.35 ,129600.00 ,-0.0102 
20090708,3352.27 ,3306.43 ,3368.07 ,3261.32 ,113870.00 ,0.0035 
20090709,3396.30 ,3348.22 ,3396.48 ,3334.68 ,113080.00 ,0.0131 
20090710,3398.31 ,3398.91 ,3428.03 ,3375.97 ,106180.00 ,0.0006 
20090713,3361.01 ,3382.57 ,3403.74 ,3358.52 ,99620.00 ,-0.0110 
20090714,3454.75 ,3375.87 ,3454.75 ,3375.87 ,107520.00 ,0.0279 
20090715,3493.30 ,3467.13 ,3497.51 ,3467.13 ,133480.00 ,0.0112 
20090716,3501.24 ,3516.78 ,3543.02 ,3489.56 ,129310.00 ,0.0023 
20090717,3519.81 ,3499.51 ,3527.47 ,3482.87 ,106550.00 ,0.0053 
20090720,3591.12 ,3532.52 ,3594.87 ,3515.53 ,136470.00 ,0.0203 
20090721,3539.83 ,3603.40 ,3610.33 ,3533.16 ,130600.00 ,-0.0143 
20090722,3606.92 ,3532.63 ,3607.37 ,3532.38 ,115240.00 ,0.0190 
20090723,3651.97 ,3613.60 ,3653.84 ,3596.36 ,116380.00 ,0.0125 
20090724,3667.56 ,3672.21 ,3687.49 ,3591.88 ,127980.00 ,0.0043 
20090727,3743.63 ,3680.15 ,3744.24 ,3669.51 ,138810.00 ,0.0207 
20090728,3755.82 ,3745.55 ,3756.78 ,3705.05 ,146270.00 ,0.0033 
20090729,3558.51 ,3741.78 ,3765.59 ,3453.64 ,167410.00 ,-0.0525 
20090730,3634.82 ,3587.05 ,3656.92 ,3511.29 ,134970.00 ,0.0214 
20090731,3734.62 ,3670.19 ,3735.80 ,3635.55 ,132240.00 ,0.0275 
20090803,3787.03 ,3754.22 ,3789.93 ,3716.57 ,136420.00 ,0.0140 
20090804,3786.61 ,3803.06 ,3803.06 ,3712.43 ,141040.00 ,-0.0001 
20090805,3740.94 ,3781.40 ,3789.13 ,3691.98 ,133440.00 ,-0.0121 
20090806,3663.12 ,3707.91 ,3739.58 ,3602.57 ,118100.00 ,-0.0208 
20090807,3555.09 ,3655.46 ,3686.54 ,3539.70 ,100580.00 ,-0.0295 
20090810,3544.54 ,3589.72 ,3613.46 ,3485.36 ,84870.00 ,-0.0030 
20090811,3556.38 ,3558.64 ,3569.15 ,3509.72 ,64500.00 ,0.0033 
20090812,3397.40 ,3546.50 ,3546.50 ,3390.36 ,92540.00 ,-0.0447 
20090813,3440.82 ,3398.89 ,3448.86 ,3338.85 ,87080.00 ,0.0128 
20090814,3344.46 ,3437.95 ,3454.95 ,3334.73 ,88250.00 ,-0.0280 
20090817,3140.27 ,3283.44 ,3319.80 ,3137.48 ,91720.00 ,-0.0611 
20090818,3171.99 ,3110.71 ,3186.82 ,3083.20 ,77340.00 ,0.0101 
20090819,3014.57 ,3178.28 ,3183.01 ,2982.22 ,81600.00 ,-0.0496 
20090820,3144.39 ,3021.25 ,3146.57 ,3021.25 ,79520.00 ,0.0431 
20090821,3203.62 ,3135.37 ,3221.17 ,3113.70 ,86620.00 ,0.0188 
20090824,3229.60 ,3222.40 ,3241.52 ,3178.86 ,80410.00 ,0.0081 
20090825,3109.83 ,3210.85 ,3210.85 ,3019.12 ,97530.00 ,-0.0371 
20090826,3172.39 ,3082.68 ,3203.79 ,3065.46 ,82040.00 ,0.0201 
20090827,3156.30 ,3149.57 ,3212.27 ,3116.89 ,80130.00 ,-0.0051 
20090828,3046.78 ,3152.04 ,3168.19 ,3030.73 ,84020.00 ,-0.0347 
20090831,2830.27 ,3003.54 ,3003.54 ,2825.77 ,84520.00 ,-0.0711 
20090901,2843.70 ,2804.58 ,2901.28 ,2795.49 ,70540.00 ,0.0047 
20090902,2890.93 ,2824.64 ,2904.79 ,2813.62 ,60840.00 ,0.0166 
20090903,3051.96 ,2898.45 ,3059.99 ,2892.65 ,93160.00 ,0.0557 
20090904,3077.14 ,3055.35 ,3099.39 ,3038.99 ,86990.00 ,0.0083 
20090907,3104.21 ,3097.79 ,3153.23 ,3078.13 ,82790.00 ,0.0088 
20090908,3170.97 ,3084.20 ,3170.97 ,3047.30 ,83970.00 ,0.0215 
20090909,3194.91 ,3188.31 ,3207.39 ,3143.74 ,91190.00 ,0.0075 
20090910,3162.91 ,3179.19 ,3204.12 ,3150.17 ,66570.00 ,-0.0100 
20090911,3238.13 ,3152.82 ,3253.45 ,3152.69 ,80690.00 ,0.0238 
20090914,3293.39 ,3248.35 ,3298.91 ,3240.53 ,87390.00 ,0.0171 
20090915,3302.64 ,3298.81 ,3325.74 ,3264.95 ,87090.00 ,0.0028 
20090916,3258.24 ,3290.39 ,3296.94 ,3212.45 ,88240.00 ,-0.0134 
20090917,3320.10 ,3274.58 ,3329.12 ,3274.58 ,91330.00 ,0.0190 
20090918,3199.69 ,3325.06 ,3330.43 ,3170.96 ,100490.00 ,-0.0363 
20090921,3208.60 ,3163.51 ,3210.64 ,3090.61 ,72800.00 ,0.0028 
20090922,3131.03 ,3196.01 ,3237.22 ,3131.02 ,73430.00 ,-0.0242 
20090923,3060.07 ,3130.14 ,3159.17 ,3041.41 ,66010.00 ,-0.0227 
20090924,3080.93 ,3041.82 ,3122.05 ,2989.24 ,65150.00 ,0.0068 
20090925,3058.53 ,3057.11 ,3090.07 ,3028.41 ,45820.00 ,-0.0073 
20090928,2972.64 ,3066.37 ,3088.08 ,2959.74 ,41920.00 ,-0.0281 
20090929,2972.29 ,2975.53 ,2998.55 ,2923.93 ,45930.00 ,-0.0001 
20090930,3004.80 ,2992.98 ,3033.74 ,2988.29 ,42190.00 ,0.0109 
20091009,3163.71 ,3078.75 ,3164.03 ,3071.27 ,56870.00 ,0.0529 
20091012,3151.63 ,3181.58 ,3193.59 ,3151.26 ,58960.00 ,-0.0038 
20091013,3198.52 ,3144.02 ,3199.92 ,3140.50 ,50710.00 ,0.0149 
20091014,3227.40 ,3209.07 ,3276.55 ,3204.31 ,80980.00 ,0.0090 
20091015,3239.64 ,3258.55 ,3287.63 ,3227.09 ,60560.00 ,0.0038 
20091016,3241.71 ,3250.10 ,3268.43 ,3188.43 ,55640.00 ,0.0006 
20091019,3329.16 ,3238.85 ,3330.79 ,3231.81 ,77680.00 ,0.0270 
20091020,3377.57 ,3355.36 ,3379.63 ,3343.02 ,89430.00 ,0.0145 
20091021,3369.28 ,3375.03 ,3414.66 ,3358.55 ,83490.00 ,-0.0025 
20091022,3347.32 ,3364.14 ,3381.14 ,3341.41 ,60940.00 ,-0.0065 
20091023,3413.25 ,3354.98 ,3436.39 ,3354.98 ,86730.00 ,0.0197 
20091026,3414.24 ,3421.70 ,3432.89 ,3385.44 ,68440.00 ,0.0003 
20091027,3314.72 ,3384.29 ,3392.10 ,3314.32 ,74210.00 ,-0.0291 
20091028,3329.33 ,3303.77 ,3337.17 ,3258.27 ,62600.00 ,0.0044 
20091029,3247.05 ,3265.19 ,3291.18 ,3239.01 ,61310.00 ,-0.0247 
20091030,3280.37 ,3305.38 ,3329.54 ,3276.32 ,60650.00 ,0.0103 
20091102,3392.80 ,3205.84 ,3394.72 ,3198.31 ,81980.00 ,0.0343 
20091103,3435.43 ,3402.53 ,3447.48 ,3397.26 ,83790.00 ,0.0126 
20091104,3453.89 ,3443.52 ,3476.34 ,3415.22 ,86070.00 ,0.0054 
20091105,3464.32 ,3458.86 ,3471.83 ,3432.26 ,80650.00 ,0.0030 
20091106,3483.02 ,3491.07 ,3506.03 ,3474.36 ,92190.00 ,0.0054 
20091109,3495.79 ,3487.11 ,3495.89 ,3452.61 ,78050.00 ,0.0037 
20091110,3503.78 ,3520.39 ,3532.19 ,3501.50 ,84300.00 ,0.0023 
20091111,3495.67 ,3500.59 ,3514.83 ,3468.86 ,72630.00 ,-0.0023 
20091112,3499.99 ,3506.95 ,3529.06 ,3487.68 ,79960.00 ,0.0012 
20091113,3518.72 ,3489.54 ,3518.89 ,3445.36 ,91210.00 ,0.0054 
20091116,3625.80 ,3541.05 ,3625.89 ,3541.05 ,123160.00 ,0.0304 
20091117,3628.35 ,3644.96 ,3649.42 ,3619.99 ,97390.00 ,0.0007 
20091118,3630.23 ,3633.85 ,3652.81 ,3612.79 ,89230.00 ,0.0005 
20091119,3642.44 ,3638.07 ,3653.90 ,3604.61 ,94940.00 ,0.0034 
20091120,3631.01 ,3630.58 ,3658.21 ,3597.31 ,94750.00 ,-0.0031 
20091123,3665.51 ,3636.53 ,3666.27 ,3628.20 ,93990.00 ,0.0095 
20091124,3548.08 ,3680.75 ,3698.13 ,3538.86 ,147570.00 ,-0.0320 
20091125,3629.63 ,3541.51 ,3630.30 ,3508.06 ,114600.00 ,0.0230 
20091126,3485.77 ,3635.79 ,3646.61 ,3472.95 ,127880.00 ,-0.0396 
20091127,3382.51 ,3440.34 ,3480.93 ,3367.29 ,89300.00 ,-0.0296 
20091130,3511.67 ,3415.08 ,3511.76 ,3415.08 ,84420.00 ,0.0382 
20091201,3560.83 ,3507.56 ,3566.78 ,3485.52 ,101520.00 ,0.0140 
20091202,3597.33 ,3578.87 ,3607.56 ,3570.29 ,98050.00 ,0.0103 
20091203,3590.88 ,3596.95 ,3603.12 ,3551.48 ,89980.00 ,-0.0018 
20091204,3643.49 ,3581.63 ,3646.26 ,3530.06 ,134130.00 ,0.0147 
20091207,3668.83 ,3644.62 ,3672.80 ,3633.45 ,91230.00 ,0.0070 
20091208,3624.02 ,3670.81 ,3671.04 ,3590.94 ,82940.00 ,-0.0122 
20091209,3554.48 ,3579.28 ,3603.70 ,3543.42 ,68520.00 ,-0.0192 
20091210,3577.24 ,3579.83 ,3601.29 ,3544.90 ,57560.00 ,0.0064 
20091211,3575.02 ,3589.41 ,3614.95 ,3568.51 ,54550.00 ,-0.0006 
20091214,3612.75 ,3572.53 ,3623.27 ,3495.64 ,83790.00 ,0.0106 
20091215,3583.34 ,3594.51 ,3620.32 ,3578.28 ,69190.00 ,-0.0081 
20091216,3560.72 ,3568.28 ,3610.68 ,3550.67 ,56960.00 ,-0.0063 
20091217,3480.15 ,3571.05 ,3582.44 ,3475.84 ,63290.00 ,-0.0226 
20091218,3391.74 ,3450.05 ,3453.35 ,3385.68 ,66110.00 ,-0.0254 
20091221,3396.62 ,3386.33 ,3404.64 ,3354.65 ,48330.00 ,0.0014 
20091222,3305.54 ,3402.23 ,3404.75 ,3296.76 ,53940.00 ,-0.0268 
20091223,3336.48 ,3303.73 ,3342.99 ,3296.29 ,48070.00 ,0.0094 
20091224,3438.82 ,3346.76 ,3445.70 ,3339.30 ,64380.00 ,0.0307 
20091225,3424.78 ,3434.33 ,3441.96 ,3410.67 ,46920.00 ,-0.0041 
20091228,3478.43 ,3432.82 ,3489.57 ,3432.82 ,55380.00 ,0.0157 
20091229,3500.74 ,3481.90 ,3501.25 ,3451.18 ,55540.00 ,0.0064 
20091230,3558.86 ,3503.82 ,3561.44 ,3498.38 ,88430.00 ,0.0166 
20091231,3575.68 ,3561.37 ,3579.52 ,3542.38 ,69240.00 ,0.0047 
20100104,3535.23 ,3592.47 ,3597.75 ,3535.23 ,66100.00 ,-0.0113 
20100105,3564.04 ,3545.19 ,3577.53 ,3497.66 ,85810.00 ,0.0081 
20100106,3541.73 ,3558.70 ,3588.83 ,3541.17 ,78470.00 ,-0.0063 
20100107,3471.46 ,3543.16 ,3558.56 ,3452.77 ,80350.00 ,-0.0198 
20100108,3480.13 ,3456.91 ,3482.08 ,3426.70 ,60790.00 ,0.0025 
20100111,3482.05 ,3593.11 ,3594.53 ,3465.32 ,89980.00 ,0.0006 
20100112,3534.92 ,3477.84 ,3535.41 ,3437.66 ,93740.00 ,0.0152 
20100113,3421.14 ,3448.29 ,3490.11 ,3415.69 ,112460.00 ,-0.0322 
20100114,3469.05 ,3433.47 ,3470.32 ,3411.81 ,83350.00 ,0.0140 
20100115,3482.74 ,3472.52 ,3500.07 ,3448.66 ,72540.00 ,0.0039 
20100118,3500.68 ,3471.78 ,3501.26 ,3458.04 ,82850.00 ,0.0052 
20100119,3507.48 ,3506.81 ,3528.39 ,3497.09 ,74880.00 ,0.0019 
20100120,3394.43 ,3512.25 ,3515.45 ,3387.82 ,92500.00 ,-0.0322 
20100121,3408.57 ,3397.04 ,3425.18 ,3364.72 ,70600.00 ,0.0042 
20100122,3366.20 ,3364.45 ,3390.80 ,3293.19 ,88930.00 ,-0.0124 
20100125,3328.01 ,3340.01 ,3372.43 ,3326.27 ,56850.00 ,-0.0113 
20100126,3242.80 ,3328.11 ,3341.20 ,3222.14 ,61750.00 ,-0.0256 
20100127,3198.57 ,3243.04 ,3255.12 ,3183.36 ,52690.00 ,-0.0136 
20100128,3206.57 ,3195.29 ,3220.31 ,3168.46 ,46990.00 ,0.0025 
20100129,3204.16 ,3190.32 ,3249.45 ,3176.92 ,50260.00 ,-0.0008 
20100201,3152.71 ,3198.23 ,3198.31 ,3116.44 ,57000.00 ,-0.0161 
20100202,3146.19 ,3170.78 ,3211.94 ,3143.09 ,50130.00 ,-0.0021 
20100203,3230.72 ,3160.71 ,3231.10 ,3094.57 ,64800.00 ,0.0269 
20100204,3218.80 ,3206.43 ,3242.52 ,3190.44 ,58970.00 ,-0.0037 
20100205,3153.09 ,3147.72 ,3177.42 ,3129.92 ,59110.00 ,-0.0204 
20100208,3150.99 ,3152.25 ,3172.31 ,3133.81 ,37360.00 ,-0.0007 
20100209,3169.19 ,3147.76 ,3178.95 ,3144.48 ,35950.00 ,0.0058 
20100210,3214.13 ,3195.14 ,3214.46 ,3182.83 ,34220.00 ,0.0142 
20100211,3220.40 ,3216.69 ,3238.35 ,3207.16 ,35790.00 ,0.0020 
20100212,3251.28 ,3232.88 ,3253.20 ,3228.74 ,34060.00 ,0.0096 
20100222,3233.34 ,3248.95 ,3261.95 ,3232.78 ,38280.00 ,-0.0055 
20100223,3198.63 ,3225.39 ,3225.39 ,3152.93 ,42740.00 ,-0.0107 
20100224,3244.48 ,3177.08 ,3244.82 ,3165.13 ,49990.00 ,0.0143 
20100225,3292.13 ,3252.15 ,3294.14 ,3249.33 ,67590.00 ,0.0147 
20100226,3281.67 ,3286.09 ,3301.15 ,3273.69 ,52110.00 ,-0.0032 
20100301,3324.42 ,3290.01 ,3330.38 ,3287.56 ,60510.00 ,0.0130 
20100302,3311.24 ,3327.10 ,3339.89 ,3299.68 ,57030.00 ,-0.0040 
20100303,3335.08 ,3313.02 ,3335.65 ,3293.92 ,60620.00 ,0.0072 
20100304,3250.57 ,3338.67 ,3345.91 ,3244.98 ,69350.00 ,-0.0253 
20100305,3259.76 ,3253.16 ,3276.40 ,3239.68 ,45630.00 ,0.0028 
20100308,3286.18 ,3268.40 ,3293.93 ,3258.03 ,41540.00 ,0.0081 
20100309,3305.86 ,3285.62 ,3322.51 ,3255.98 ,54200.00 ,0.0060 
20100310,3279.69 ,3304.04 ,3321.08 ,3267.76 ,46420.00 ,-0.0079 
20100311,3276.70 ,3282.20 ,3303.49 ,3251.70 ,47490.00 ,-0.0009 
20100312,3233.13 ,3277.31 ,3284.26 ,3232.12 ,39960.00 ,-0.0133 
20100315,3183.18 ,3231.22 ,3234.82 ,3171.80 ,37840.00 ,-0.0154 
20100316,3203.97 ,3183.78 ,3204.29 ,3169.10 ,30850.00 ,0.0065 
